gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_IL10_KOnonTLS_median
Wtip,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Uba2,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Pdcd2l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gpi1,0.00298483765976026,0.09788044772564897,0.7344923394458999,-0.24566075083465327,-0.10637406503885186,-0.0011749750689493239,0.8402131944047699,0.7866801696773341
Gm12758,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4931406P16Rik,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lsm14a,0.002778685068188869,0.029867793297539916,0.2615722360139493,-28.14972292804802,0.0,0.0,0.0,0.0
Kctd15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pepd,0.009501095540355024,0.08856750257537103,0.8822739356449067,-26.64719823558923,0.0,0.0,0.0,0.0
Cebpg,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Gm44836,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cebpa,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrp3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gpatch1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rhpn2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Faap24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cep89,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nudt19,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
B230322F03Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ankrd27,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Pdcd5,0.05737874097007224,0.5713582599031516,1.0,-0.18932579291295795,-0.008740221269342742,0.15621462174194967,0.725646690460329,0.7235102516028895
Dpy19l3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp507,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tshz3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp536,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Uri1,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Ccne1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1600014C10Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Plekhf1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pop4,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp619,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm37494,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AI987944,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AW146154,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2610021A01Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp788,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp141,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp976,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp975,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Siglecf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Siglecg,0.002778685068188869,0.04981330527713501,0.6993022710519221,-28.653353074495236,-26.517197683350037,0.0,0.0960443671183395,0.0
Nkg7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Etfb,0.25272565311861234,0.7826235030086005,1.0,-1.1328600249537049,-0.008310424225582477,0.8616916035359096,0.5227659115453175,0.5189279229048385
Vsig10l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Iglon5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cd33,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp658,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp719,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Siglece,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ctu1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Klk8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Klk1b11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Klk1b27,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Klk1b22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Klk1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2410002F23Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Clec11a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Shank1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1700008O03Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Syt3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrc4b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Josd2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5430431A17Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Emc10,0.002778685068188869,0.029867793297539916,0.08856750257537103,-28.180412960657712,0.0,0.0,0.0,0.0
Fam71e1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spib,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pold1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nr1h2,0.009501095540355024,0.08856750257537103,1.0,-26.656523230106295,0.0,0.0,0.0,0.0
Napsa,0.0021592442645074223,0.05737874097007224,0.3837421608319441,-0.23094609114737527,-0.13217467323172893,-0.033357375844091694,1.9078610180689601,1.7408577506823
Kcnc3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myh14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp473,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vrk3,0.08856750257537103,0.08856750257537103,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Atf5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nup62,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Il4i1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tbc1d17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Akt1s1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pnkp,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptov1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Med25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fuz,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ap2a1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cpt1c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Prmt1,0.0001720247930818143,0.002778685068188869,0.03765027643980603,-28.819749387261645,-28.40027101670794,0.0,0.3542693951030652,0.0
Gm15545,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bcl2l12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Irf3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Scaf1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rras,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Prr12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Prrg2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nosip,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rcn3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fcgrt,0.029358625853610324,0.08856750257537103,1.0,-26.513443312601897,0.0,0.0,0.0,0.0
Rps11,0.00030165912518853697,0.0010637453361911566,0.005538620306422123,-0.0932468541733037,-0.07757075165342475,-0.061614616070403354,3.8135045437519604,3.61255023805308
Rpl13a,0.005458442486306265,0.06909581646423751,0.3837421608319441,-0.07581559017231936,-0.044697704977788195,-0.01485292347713921,2.878100756704465,2.79184244438973
Flt3l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aldh16a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pih1d1,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Slc17a7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dkkl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tead2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cd37,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trpm4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ppfia3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lin7b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Snrnp70,0.00019052155275065493,0.02524410573946178,0.5208065412399778,-0.41326474927368734,-0.22380455749610734,-0.06053518361367413,0.8077419716305103,0.690484277817878
Ruvbl2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gys1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ftl1,1.5876796062554575e-05,0.0021592442645074223,0.03142017940779551,0.062456178884388376,0.11659002411980202,0.15626896515241323,3.16159739359828,3.4307257341802626
Bax,0.0015241724220052392,0.038707628800508063,0.34314519329999205,-0.37270972569661465,-0.2166270420161099,-0.07946674582356598,0.8807404199741187,0.7624188536569712
Dhdh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tulp2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nucb1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ppp1r15a,0.0007144558228149559,0.03142017940779551,0.34314519329999205,0.09172144189687763,0.3488055084146203,0.6410747761554497,0.6325139854196247,0.8103876103157417
Plekha4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hsd17b14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0610005C13Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bcat2,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fgf21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fut1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rasip1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A030001D20Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mamstr,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fut2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Car11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dbp,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sphk2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rpl18,0.0073033261887751055,0.08249583234103358,0.4726680955783123,-0.04904361055280929,-0.02747773443458123,-0.004231702640852118,3.36168702565388,3.2965512091469087
Fam83e,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sult2b1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm31597,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lmtk3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyth2,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Grwd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Grin2d,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kdelr1,0.002778685068188869,0.029867793297539916,0.08856750257537103,-28.53509577929135,0.0,0.0,0.0,0.0
Tmem143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Emp3,0.011838928302451,0.08142523860942824,0.47299661506198265,0.29199019401024184,0.6536675311795797,2.747087698113585,0.4551557959785474,0.7062924253492885
Ccdc114,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nomo1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ush1c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcnc1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sergef,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm45311,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tph1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Saal1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Saa3,0.08856750257537103,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Saa1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hps5,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gtf2h1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ldha,0.015049240840804003,0.1568627450980392,0.7344923394458999,-0.24378905576482954,-0.11616467414839307,0.014831428453728493,1.4464927459738885,1.3367020358108637
Tsg101,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Uevld,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spty2d1,0.038707628800508063,0.4726680955783123,0.9699293482575216,-0.3324928799415813,-0.16231967657924923,0.11202372538258255,0.732031432739103,0.6501438375727073
Gm32031,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem86a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptpn5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mrgpra2b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zdhhc13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
E2f8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm2788,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nav2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Htatip2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Prmt3,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ano5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fancf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gas2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Svip,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Siglech,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tubgcp5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyfip1,0.07584733419855058,0.5087557841299859,1.0,-0.3551059540436605,-0.10178714371687062,0.23448805106933307,0.599028288827568,0.5587227897422624
Nipa2,0.1995384201167257,0.6985956961394035,1.0,-0.9112634282044972,0.05207438207045202,0.48474586552482873,0.5013222221380793,0.5206084923808546
Nipa1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Herc2,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Atp10a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ube3a,0.0834045094198544,0.47560303748792676,1.0,-27.629966460938803,0.0,28.712997578093397,0.0,0.0
Snhg14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Snrpn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ndn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Peg12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Klf13,3.5291394948257277e-05,0.0007335473709934008,0.013394916753769956,-29.03923452950563,-28.821173935139146,-28.123639804019504,0.47428333368167797,0.0
Trpm1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mtmr10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fan1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mphosph10,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Mcee,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nsmce3,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Tjp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tarsl2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tm2d3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1810008I18Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pcsk6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Snrpa1,9.016783792651294e-05,0.0017191380645145984,0.03208957090027335,-29.10877109870294,-28.971688381412008,-28.761625046074318,0.5264379957451866,0.0
Selenos,0.0004045515741784786,0.006987018682827764,0.12740074416792904,-29.228255294010292,-2.5108669653157882,-0.2639726907169178,0.5929113334528647,0.10685172916165026
Chsy1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrk1,0.0001720247930818143,0.002778685068188869,0.0639928529116725,-28.925953899258275,-28.27278274715423,0.0,0.3243065098730995,0.0
Gm44752,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aldh1a3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Asb7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lins1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cers3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adamts17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1700112J16Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lysmd4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mef2a,0.0007335473709934008,0.009501095540355024,0.0978412151825437,-28.766906839311016,-27.918333390957763,0.0,0.2536622135303085,0.0
Lrrc28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ttc23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Synm,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4833412C05Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Igf1r,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam169b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16158,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Arrdc4,0.08715662938217593,0.6013340661933342,1.0,-28.33976286856554,0.0,27.74251114802319,0.0,0.0
Nr2f2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
B130024G19Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mctp2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm45715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A730056A06Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rgma,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Chd2,0.020131777407319206,0.4726680955783123,0.9699293482575216,-0.3411045822120497,-0.15072167042077753,0.06615980010329169,0.9176667055573989,0.8310068652163358
Gm44686,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1810026B05Rik,0.005493371437643883,0.2082876875446535,0.9384797984036732,-0.3097646875419373,-0.1533405518056788,0.03588277971528968,0.6901078312441025,0.6184165700744866
Fam174b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
St8sia2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slco3a1,0.029867793297539916,0.08856750257537103,1.0,0.0,0.0,0.0,0.0,0.0
Sv2b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Akap13,1.5876796062554575e-05,3.175359212510915e-05,0.0010637453361911566,0.2031393322937963,0.30195049250080397,0.44694748138520607,1.3265453666779887,1.6352001688809437
AU020206,0.009501095540355024,0.08856750257537103,0.2615722360139493,-26.517197683350037,0.0,0.0,0.0,0.0
Klhl25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ntrk3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mrpl46,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mrps11,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Det1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aen,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Isg20,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hapln3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mfge8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Abhd2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fanci,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Polg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mir9-3hg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ticrr,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kif7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pex11a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Anpep,0.08710000984342534,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Ap3s2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5430400D12Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Arpin,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp710,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Idh2,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Sema4b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cib1,0.08856750257537103,0.08856750257537103,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Gdpgp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ngrn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vps33b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rccd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Prc1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Unc45a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hddc3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Man2a2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fes,0.029867793297539916,0.08856750257537103,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Furin,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Gm44851,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Blm,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Crtc3,0.000585110770471496,0.006087838681301112,0.03359756539493248,0.5310790462078573,0.8660822258779677,2.140437029211203,0.410030137862182,0.7623466021507872
Gm15880,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Iqgap1,0.0021433674684448686,0.08249583234103358,0.6238787012780821,0.004959918335894137,0.06398525559258939,0.12744513260626367,1.72432531048011,1.8007961061161648
Zscan2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wdr73,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nmb,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sec11a,0.0011293135916274008,0.03554662581706505,0.45814238258523565,-28.917536705891223,-28.74351041052341,-27.24175758252709,0.4541303681994684,0.0
Zfp592,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pde8a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rps17,0.038707628800508063,0.3053901722632373,0.7920774787647853,-0.09892979885699472,-0.04995038983240267,-0.007730272958804598,2.6233511119714326,2.532156129136955
Cpeb1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2900076A07Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Whamm,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Homer2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ramac,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3110040N11Rik,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Btbd1,0.2166433052467157,0.715864503000013,1.0,-28.863339401526538,-0.8252095052406105,1.4790658645683812,0.419580800381686,0.235505513192484
Tm6sf1,0.03359756539493248,0.26254958688139207,0.9077302642387601,-0.44554659953219145,-0.19561832958827002,0.04094105393818389,0.6833076673467329,0.5998770620630774
Hdgfl3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sh3gl3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adamtsl3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Saxo2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Efl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mex3b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmc3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16638,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stard5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Il16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tlnrd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mesd,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cemip,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Abhd17c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm26708,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Arnt2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm2115,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fah,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfand6,0.06941380109538582,0.5990513446131561,1.0,-28.59601383355362,-26.656523230106295,26.834075852096614,0.10578231527698274,0.0
2610206C17Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nox4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ctsc,0.00010994681273319051,0.005493371437643883,0.06909581646423751,-0.5335819674619452,-0.3816481445497178,-0.20582648458525463,1.2400745547777001,0.9510168333664568
Gm44751,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rab38,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem135,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fzd4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Prss23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Me3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hikeshi,0.08856750257537103,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Eed,0.029867793297539916,0.08856750257537103,1.0,0.0,0.0,0.0,0.0,0.0
E230029C05Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
